node,datetime,generator,Generation,Capacity Curtailed
PNegro220,2024-01-28T13:00:00.000000,LA_HIGUERA,0.0,0.0
PNegro220,2024-01-28T14:00:00.000000,LA_HIGUERA,0.0,0.0
PNegro220,2024-01-28T15:00:00.000000,LA_HIGUERA,0.0,0.0
PNegro220,2024-01-28T16:00:00.000000,LA_HIGUERA,0.0,0.0
PNegro220,2024-01-28T17:00:00.000000,LA_HIGUERA,0.0,0.0
PNegro220,2024-01-28T18:00:00.000000,LA_HIGUERA,0.0,0.0
PNegro220,2024-01-29T09:00:00.000000,LA_HIGUERA,0.0,0.0
PNegro220,2024-01-30T09:00:00.000000,LA_HIGUERA,0.0,0.0
Florida110,2024-01-28T08:00:00.000000,LAS_LAJAS,0.0,0.0
Florida110,2024-01-28T09:00:00.000000,LAS_LAJAS,0.0,0.0
Florida110,2024-01-28T10:00:00.000000,LAS_LAJAS,0.0,0.0
Florida110,2024-01-28T11:00:00.000000,LAS_LAJAS,0.0,0.0
Florida110,2024-01-28T12:00:00.000000,LAS_LAJAS,0.0,0.0
Florida110,2024-01-28T13:00:00.000000,LAS_LAJAS,0.0,0.0
Florida110,2024-01-28T14:00:00.000000,LAS_LAJAS,0.0,0.0
Florida110,2024-01-28T15:00:00.000000,LAS_LAJAS,0.0,0.0
Florida110,2024-01-28T16:00:00.000000,LAS_LAJAS,0.0,0.0
Florida110,2024-01-28T17:00:00.000000,LAS_LAJAS,0.0,0.0
Florida110,2024-01-28T18:00:00.000000,LAS_LAJAS,0.0,0.0
Florida110,2024-01-29T09:00:00.000000,LAS_LAJAS,0.0,0.0
Florida110,2024-01-30T09:00:00.000000,LAS_LAJAS,0.0,0.0
Rahue220,2024-01-28T08:00:00.000000,LICAN,0.0,0.0
Rahue220,2024-01-28T09:00:00.000000,LICAN,0.0,0.0
Maule154,2024-01-28T08:00:00.000000,LIRCAY,19.0,0.0
Maule154,2024-01-28T09:00:00.000000,LIRCAY,19.0,0.0
Maule154,2024-01-28T10:00:00.000000,LIRCAY,19.0,0.0
Maule154,2024-01-28T11:00:00.000000,LIRCAY,19.0,0.0
Maule154,2024-01-28T12:00:00.000000,LIRCAY,19.0,0.0
Maule154,2024-01-28T13:00:00.000000,LIRCAY,19.0,0.0
Maule154,2024-01-28T14:00:00.000000,LIRCAY,19.0,0.0
Maule154,2024-01-28T15:00:00.000000,LIRCAY,19.0,0.0
Maule154,2024-01-28T16:00:00.000000,LIRCAY,19.0,0.0
Maule154,2024-01-28T17:00:00.000000,LIRCAY,19.0,0.0
Maule154,2024-01-28T18:00:00.000000,LIRCAY,19.0,0.0
Maule154,2024-01-29T09:00:00.000000,LIRCAY,19.0,0.0
Maule154,2024-01-30T09:00:00.000000,LIRCAY,19.0,0.0
Pehuenche220,2024-01-28T08:00:00.000000,LOS_HIERROS,3.0,0.0
Pehuenche220,2024-01-28T09:00:00.000000,LOS_HIERROS,3.0,0.0
Pehuenche220,2024-01-28T10:00:00.000000,LOS_HIERROS,3.0,0.0
Pehuenche220,2024-01-28T11:00:00.000000,LOS_HIERROS,3.0,0.0
Pehuenche220,2024-01-28T12:00:00.000000,LOS_HIERROS,3.0,0.0
Pehuenche220,2024-01-28T13:00:00.000000,LOS_HIERROS,3.0,0.0
Pehuenche220,2024-01-28T14:00:00.000000,LOS_HIERROS,3.0,0.0
Pehuenche220,2024-01-28T15:00:00.000000,LOS_HIERROS,3.0,0.0
Pehuenche220,2024-01-28T16:00:00.000000,LOS_HIERROS,3.0,0.0
Pehuenche220,2024-01-28T17:00:00.000000,LOS_HIERROS,3.0,0.0
Pehuenche220,2024-01-28T18:00:00.000000,LOS_HIERROS,3.0,0.0
Pehuenche220,2024-01-29T09:00:00.000000,LOS_HIERROS,3.0,0.0
Pehuenche220,2024-01-30T09:00:00.000000,LOS_HIERROS,3.0,0.0
Pehuenche220,2024-01-28T08:00:00.000000,LOS_HIERROS_2,0.0,0.0
Pehuenche220,2024-01-28T09:00:00.000000,LOS_HIERROS_2,0.0,0.0
Pehuenche220,2024-01-28T10:00:00.000000,LOS_HIERROS_2,0.0,0.0
Pehuenche220,2024-01-28T11:00:00.000000,LOS_HIERROS_2,0.0,0.0
Pehuenche220,2024-01-28T12:00:00.000000,LOS_HIERROS_2,0.0,0.0
Pehuenche220,2024-01-28T13:00:00.000000,LOS_HIERROS_2,0.0,0.0
Pehuenche220,2024-01-28T14:00:00.000000,LOS_HIERROS_2,0.0,0.0
Pehuenche220,2024-01-28T15:00:00.000000,LOS_HIERROS_2,0.0,0.0
Pehuenche220,2024-01-28T16:00:00.000000,LOS_HIERROS_2,0.0,0.0
Pehuenche220,2024-01-28T17:00:00.000000,LOS_HIERROS_2,0.0,0.0
Pehuenche220,2024-01-28T18:00:00.000000,LOS_HIERROS_2,0.0,0.0
Pehuenche220,2024-01-29T09:00:00.000000,LOS_HIERROS_2,0.0,0.0
Pehuenche220,2024-01-30T09:00:00.000000,LOS_HIERROS_2,0.0,0.0
Polpaico220,2024-01-28T08:00:00.000000,LOS_QUILOS,28.0,0.0
Polpaico220,2024-01-28T09:00:00.000000,LOS_QUILOS,28.0,0.0
Polpaico220,2024-01-28T10:00:00.000000,LOS_QUILOS,28.0,0.0
Polpaico220,2024-01-28T11:00:00.000000,LOS_QUILOS,28.0,0.0
Polpaico220,2024-01-28T12:00:00.000000,LOS_QUILOS,28.0,0.0
Polpaico220,2024-01-28T13:00:00.000000,LOS_QUILOS,28.0,0.0
Polpaico220,2024-01-28T14:00:00.000000,LOS_QUILOS,28.0,0.0
Polpaico220,2024-01-28T15:00:00.000000,LOS_QUILOS,28.0,0.0
Polpaico220,2024-01-28T16:00:00.000000,LOS_QUILOS,28.0,0.0
Polpaico220,2024-01-28T17:00:00.000000,LOS_QUILOS,30.0,0.0
Polpaico220,2024-01-28T18:00:00.000000,LOS_QUILOS,30.0,0.0
Polpaico220,2024-01-29T09:00:00.000000,LOS_QUILOS,28.0,0.0
Polpaico220,2024-01-30T09:00:00.000000,LOS_QUILOS,28.0,0.0
Florida110,2024-01-28T08:00:00.000000,MAITENES,0.0,0.0
Florida110,2024-01-28T09:00:00.000000,MAITENES,0.0,0.0
Florida110,2024-01-28T10:00:00.000000,MAITENES,0.0,0.0
Florida110,2024-01-28T11:00:00.000000,MAITENES,0.0,0.0
Florida110,2024-01-28T12:00:00.000000,MAITENES,0.0,0.0
Florida110,2024-01-28T13:00:00.000000,MAITENES,0.0,0.0
Florida110,2024-01-28T14:00:00.000000,MAITENES,0.0,0.0
Florida110,2024-01-28T15:00:00.000000,MAITENES,0.0,0.0
Florida110,2024-01-28T16:00:00.000000,MAITENES,0.0,0.0
Florida110,2024-01-28T17:00:00.000000,MAITENES,0.0,0.0
Florida110,2024-01-28T18:00:00.000000,MAITENES,0.0,0.0
Florida110,2024-01-29T09:00:00.000000,MAITENES,0.0,0.0
Florida110,2024-01-30T09:00:00.000000,MAITENES,0.0,0.0
RioTolten220,2024-01-28T08:00:00.000000,MALALCAHUELLO,0.0,0.0
RioTolten220,2024-01-28T09:00:00.000000,MALALCAHUELLO,0.0,0.0
Rucue220,2024-01-28T08:00:00.000000,MAMPIL,0.0,0.0
Rucue220,2024-01-28T09:00:00.000000,MAMPIL,0.0,0.0
Rucue220,2024-01-28T10:00:00.000000,MAMPIL,0.0,0.0
Rucue220,2024-01-28T11:00:00.000000,MAMPIL,0.0,0.0
Rucue220,2024-01-28T12:00:00.000000,MAMPIL,0.0,0.0
Rucue220,2024-01-28T13:00:00.000000,MAMPIL,0.0,0.0
Rucue220,2024-01-28T14:00:00.000000,MAMPIL,0.0,0.0
Rucue220,2024-01-28T15:00:00.000000,MAMPIL,0.0,0.0
Rucue220,2024-01-28T16:00:00.000000,MAMPIL,9.10078322148203,0.0
Rucue220,2024-01-28T17:00:00.000000,MAMPIL,0.0,0.0
Rucue220,2024-01-28T18:00:00.000000,MAMPIL,0.0,0.0
Rucue220,2024-01-29T09:00:00.000000,MAMPIL,0.0,0.0
Rucue220,2024-01-30T09:00:00.000000,MAMPIL,0.0,0.0
Maule154,2024-01-28T08:00:00.000000,MARIPOSAS,4.0,0.0
Maule154,2024-01-28T09:00:00.000000,MARIPOSAS,4.0,0.0
Maule154,2024-01-28T10:00:00.000000,MARIPOSAS,4.0,0.0
Maule154,2024-01-28T11:00:00.000000,MARIPOSAS,4.0,0.0
Maule154,2024-01-28T12:00:00.000000,MARIPOSAS,4.0,0.0
Maule154,2024-01-28T13:00:00.000000,MARIPOSAS,4.0,0.0
Maule154,2024-01-28T14:00:00.000000,MARIPOSAS,4.0,0.0
Maule154,2024-01-28T15:00:00.000000,MARIPOSAS,4.0,0.0
Maule154,2024-01-28T16:00:00.000000,MARIPOSAS,4.0,0.0
Maule154,2024-01-28T17:00:00.000000,MARIPOSAS,4.0,0.0
Maule154,2024-01-28T18:00:00.000000,MARIPOSAS,4.0,0.0
Maule154,2024-01-29T09:00:00.000000,MARIPOSAS,4.0,0.0
Maule154,2024-01-30T09:00:00.000000,MARIPOSAS,4.0,0.0
Rucue220,2024-01-28T08:00:00.000000,PEUCHEN,0.0,0.0
Rucue220,2024-01-28T09:00:00.000000,PEUCHEN,0.0,0.0
Rucue220,2024-01-28T10:00:00.000000,PEUCHEN,0.0,0.0
Rucue220,2024-01-28T11:00:00.000000,PEUCHEN,0.0,0.0
Rucue220,2024-01-28T12:00:00.000000,PEUCHEN,0.0,0.0
Rucue220,2024-01-28T13:00:00.000000,PEUCHEN,0.0,0.0
Rucue220,2024-01-28T14:00:00.000000,PEUCHEN,0.0,0.0
Rucue220,2024-01-28T15:00:00.000000,PEUCHEN,0.0,0.0
Rucue220,2024-01-28T16:00:00.000000,PEUCHEN,0.0,0.0
Rucue220,2024-01-28T17:00:00.000000,PEUCHEN,0.0,0.0
Rucue220,2024-01-28T18:00:00.000000,PEUCHEN,0.0,0.0
Rucue220,2024-01-29T09:00:00.000000,PEUCHEN,0.0,0.0
Rucue220,2024-01-30T09:00:00.000000,PEUCHEN,0.0,0.0
Tinguiririca154,2024-01-28T08:00:00.000000,PIEDRAS_NEGRAS,2.75,0.0
Tinguiririca154,2024-01-28T09:00:00.000000,PIEDRAS_NEGRAS,2.75,0.0
Tinguiririca154,2024-01-28T10:00:00.000000,PIEDRAS_NEGRAS,2.75,0.0
Tinguiririca154,2024-01-28T11:00:00.000000,PIEDRAS_NEGRAS,2.75,0.0
Tinguiririca154,2024-01-28T12:00:00.000000,PIEDRAS_NEGRAS,2.75,0.0
Tinguiririca154,2024-01-28T13:00:00.000000,PIEDRAS_NEGRAS,2.75,0.0
Tinguiririca154,2024-01-28T14:00:00.000000,PIEDRAS_NEGRAS,2.75,0.0
Tinguiririca154,2024-01-28T15:00:00.000000,PIEDRAS_NEGRAS,2.75,0.0
Tinguiririca154,2024-01-28T16:00:00.000000,PIEDRAS_NEGRAS,2.75,0.0
Tinguiririca154,2024-01-28T17:00:00.000000,PIEDRAS_NEGRAS,2.75,0.0
Tinguiririca154,2024-01-28T18:00:00.000000,PIEDRAS_NEGRAS,2.75,0.0
Tinguiririca154,2024-01-29T09:00:00.000000,PIEDRAS_NEGRAS,2.75,0.0
Tinguiririca154,2024-01-30T09:00:00.000000,PIEDRAS_NEGRAS,2.75,0.0
Rahue220,2024-01-28T08:00:00.000000,PILMAIQUEN,25.0,0.0
Rahue220,2024-01-28T09:00:00.000000,PILMAIQUEN,25.0,0.0
Maule154,2024-01-28T08:00:00.000000,PROVIDENCIA,0.0,0.0
Maule154,2024-01-28T09:00:00.000000,PROVIDENCIA,0.0,0.0
Maule154,2024-01-28T10:00:00.000000,PROVIDENCIA,0.0,0.0
Maule154,2024-01-28T11:00:00.000000,PROVIDENCIA,0.0,0.0
Maule154,2024-01-28T12:00:00.000000,PROVIDENCIA,0.0,0.0
Maule154,2024-01-28T13:00:00.000000,PROVIDENCIA,0.0,0.0
Maule154,2024-01-28T14:00:00.000000,PROVIDENCIA,0.0,0.0
Maule154,2024-01-28T15:00:00.000000,PROVIDENCIA,0.0,0.0
Maule154,2024-01-28T16:00:00.000000,PROVIDENCIA,0.0,0.0
Maule154,2024-01-28T17:00:00.000000,PROVIDENCIA,0.0,0.0
Maule154,2024-01-28T18:00:00.000000,PROVIDENCIA,0.0,0.0
Maule154,2024-01-29T09:00:00.000000,PROVIDENCIA,0.0,0.0
Maule154,2024-01-30T09:00:00.000000,PROVIDENCIA,0.0,0.0
Rahue220,2024-01-28T08:00:00.000000,PULELFU,2.8,0.0
Rahue220,2024-01-28T09:00:00.000000,PULELFU,2.8,0.0
Valdivia220,2024-01-28T08:00:00.000000,PULLINQUE,13.3132739474348,0.0
Valdivia220,2024-01-28T09:00:00.000000,PULLINQUE,13.3132739474348,0.0
Florida110,2024-01-28T08:00:00.000000,PUNTILLA,13.0,0.0
Florida110,2024-01-28T09:00:00.000000,PUNTILLA,12.0,0.0
Florida110,2024-01-28T10:00:00.000000,PUNTILLA,10.0,0.0
Florida110,2024-01-28T11:00:00.000000,PUNTILLA,11.0,0.0
Florida110,2024-01-28T12:00:00.000000,PUNTILLA,10.0,0.0
Florida110,2024-01-28T13:00:00.000000,PUNTILLA,11.0,0.0
Florida110,2024-01-28T14:00:00.000000,PUNTILLA,10.0,0.0
Florida110,2024-01-28T15:00:00.000000,PUNTILLA,11.0,0.0
Florida110,2024-01-28T16:00:00.000000,PUNTILLA,10.5,0.0
Florida110,2024-01-28T17:00:00.000000,PUNTILLA,11.0,0.0
Florida110,2024-01-28T18:00:00.000000,PUNTILLA,13.0,0.0
Florida110,2024-01-29T09:00:00.000000,PUNTILLA,12.0,0.0
Florida110,2024-01-30T09:00:00.000000,PUNTILLA,13.0,0.0
Florida110,2024-01-28T08:00:00.000000,QUELTEHUES,30.0,0.0
Florida110,2024-01-28T09:00:00.000000,QUELTEHUES,30.0,0.0
Florida110,2024-01-28T10:00:00.000000,QUELTEHUES,30.0,0.0
Florida110,2024-01-28T11:00:00.000000,QUELTEHUES,30.0,0.0
Florida110,2024-01-28T12:00:00.000000,QUELTEHUES,30.0,0.0
Florida110,2024-01-28T13:00:00.000000,QUELTEHUES,30.0,0.0
Florida110,2024-01-28T14:00:00.000000,QUELTEHUES,30.0,0.0
Florida110,2024-01-28T15:00:00.000000,QUELTEHUES,30.0,0.0
Florida110,2024-01-28T16:00:00.000000,QUELTEHUES,30.0,0.0
Florida110,2024-01-28T17:00:00.000000,QUELTEHUES,30.0,0.0
Florida110,2024-01-28T18:00:00.000000,QUELTEHUES,30.0,0.0
Florida110,2024-01-29T09:00:00.000000,QUELTEHUES,30.0,0.0
Florida110,2024-01-30T09:00:00.000000,QUELTEHUES,30.0,0.0
Pehuenche220,2024-01-28T08:00:00.000000,RIO_COLORADO,15.5,0.0
Pehuenche220,2024-01-28T09:00:00.000000,RIO_COLORADO,15.5,0.0
Pehuenche220,2024-01-28T10:00:00.000000,RIO_COLORADO,15.5,0.0
Pehuenche220,2024-01-28T11:00:00.000000,RIO_COLORADO,15.5,0.0
Pehuenche220,2024-01-28T12:00:00.000000,RIO_COLORADO,15.5,0.0
Pehuenche220,2024-01-28T13:00:00.000000,RIO_COLORADO,15.5,0.0
Pehuenche220,2024-01-28T14:00:00.000000,RIO_COLORADO,15.5,0.0
Pehuenche220,2024-01-28T15:00:00.000000,RIO_COLORADO,15.5,0.0
Pehuenche220,2024-01-28T16:00:00.000000,RIO_COLORADO,15.5,0.0
Pehuenche220,2024-01-28T17:00:00.000000,RIO_COLORADO,15.5,0.0
Pehuenche220,2024-01-28T18:00:00.000000,RIO_COLORADO,15.5,0.0
Pehuenche220,2024-01-29T09:00:00.000000,RIO_COLORADO,15.5,0.0
Pehuenche220,2024-01-30T09:00:00.000000,RIO_COLORADO,15.5,0.0
Charrua154,2024-01-28T08:00:00.000000,RIO_PICOIQUEN,0.8,0.0
Charrua154,2024-01-28T09:00:00.000000,RIO_PICOIQUEN,0.8,0.0
Charrua154,2024-01-28T10:00:00.000000,RIO_PICOIQUEN,0.8,0.0
Charrua154,2024-01-28T11:00:00.000000,RIO_PICOIQUEN,0.8,0.0
Charrua154,2024-01-28T12:00:00.000000,RIO_PICOIQUEN,0.8,0.0
Charrua154,2024-01-28T13:00:00.000000,RIO_PICOIQUEN,0.8,0.0
Charrua154,2024-01-28T14:00:00.000000,RIO_PICOIQUEN,0.8,0.0
Charrua154,2024-01-28T15:00:00.000000,RIO_PICOIQUEN,0.8,0.0
Charrua154,2024-01-28T16:00:00.000000,RIO_PICOIQUEN,0.8,0.0
Charrua154,2024-01-28T17:00:00.000000,RIO_PICOIQUEN,0.8,0.0
Charrua154,2024-01-28T18:00:00.000000,RIO_PICOIQUEN,0.8,0.0
Charrua154,2024-01-29T09:00:00.000000,RIO_PICOIQUEN,0.8,0.0
Charrua154,2024-01-30T09:00:00.000000,RIO_PICOIQUEN,0.7,0.0
Pichirrahue220,2024-01-28T08:00:00.000000,RUCATAYO,0.0,0.0
Pichirrahue220,2024-01-28T09:00:00.000000,RUCATAYO,0.0,0.0
Tinguiririca154,2024-01-28T08:00:00.000000,SAN_ANDRES,40.0,0.0
Tinguiririca154,2024-01-28T09:00:00.000000,SAN_ANDRES,40.0,0.0
Tinguiririca154,2024-01-28T10:00:00.000000,SAN_ANDRES,40.0,0.0
Tinguiririca154,2024-01-28T11:00:00.000000,SAN_ANDRES,40.0,0.0
Tinguiririca154,2024-01-28T12:00:00.000000,SAN_ANDRES,40.0,0.0
Tinguiririca154,2024-01-28T13:00:00.000000,SAN_ANDRES,40.0,0.0
Tinguiririca154,2024-01-28T14:00:00.000000,SAN_ANDRES,40.0,0.0
Tinguiririca154,2024-01-28T15:00:00.000000,SAN_ANDRES,40.0,0.0
Tinguiririca154,2024-01-28T16:00:00.000000,SAN_ANDRES,40.0,0.0
Tinguiririca154,2024-01-28T17:00:00.000000,SAN_ANDRES,40.0,0.0
Tinguiririca154,2024-01-28T18:00:00.000000,SAN_ANDRES,40.0,0.0
Tinguiririca154,2024-01-29T09:00:00.000000,SAN_ANDRES,40.0,0.0
Tinguiririca154,2024-01-30T09:00:00.000000,SAN_ANDRES,40.0,0.0
Colbun220,2024-01-28T08:00:00.000000,SAN_CLEMENTE,0.0,0.0
Colbun220,2024-01-28T09:00:00.000000,SAN_CLEMENTE,0.0,0.0
Colbun220,2024-01-28T10:00:00.000000,SAN_CLEMENTE,0.0,0.0
Colbun220,2024-01-28T11:00:00.000000,SAN_CLEMENTE,0.0,0.0
Colbun220,2024-01-28T12:00:00.000000,SAN_CLEMENTE,0.0,0.0
Colbun220,2024-01-28T13:00:00.000000,SAN_CLEMENTE,0.0,0.0
Colbun220,2024-01-28T14:00:00.000000,SAN_CLEMENTE,0.0,0.0
Colbun220,2024-01-28T15:00:00.000000,SAN_CLEMENTE,0.0,0.0
Colbun220,2024-01-28T16:00:00.000000,SAN_CLEMENTE,0.0,0.0
Colbun220,2024-01-28T17:00:00.000000,SAN_CLEMENTE,0.0,0.0
Colbun220,2024-01-28T18:00:00.000000,SAN_CLEMENTE,0.0,0.0
Colbun220,2024-01-29T09:00:00.000000,SAN_CLEMENTE,0.0,0.0
Colbun220,2024-01-30T09:00:00.000000,SAN_CLEMENTE,0.0,0.0
Florida110,2024-01-28T08:00:00.000000,VOLCAN,0.0,0.0
Florida110,2024-01-28T09:00:00.000000,VOLCAN,0.0,0.0
Florida110,2024-01-28T10:00:00.000000,VOLCAN,0.0,0.0
Florida110,2024-01-28T11:00:00.000000,VOLCAN,0.0,0.0
Florida110,2024-01-28T12:00:00.000000,VOLCAN,0.0,0.0
Florida110,2024-01-28T13:00:00.000000,VOLCAN,0.0,0.0
Florida110,2024-01-28T14:00:00.000000,VOLCAN,0.0,0.0
Florida110,2024-01-28T15:00:00.000000,VOLCAN,0.0,0.0
Florida110,2024-01-28T16:00:00.000000,VOLCAN,0.0,0.0
Florida110,2024-01-28T17:00:00.000000,VOLCAN,0.0,0.0
Florida110,2024-01-28T18:00:00.000000,VOLCAN,0.0,0.0
Florida110,2024-01-29T09:00:00.000000,VOLCAN,0.0,0.0
Florida110,2024-01-30T09:00:00.000000,VOLCAN,0.0,0.0
Charrua154,2024-01-28T08:00:00.000000,ABANICO,37.6643450208333,0.0
Charrua154,2024-01-28T09:00:00.000000,ABANICO,37.6643450208333,0.0
Charrua154,2024-01-28T10:00:00.000000,ABANICO,37.6643450208333,0.0
Charrua154,2024-01-28T11:00:00.000000,ABANICO,37.6643450208333,0.0
Charrua154,2024-01-28T12:00:00.000000,ABANICO,37.6643450208333,0.0
Charrua154,2024-01-28T13:00:00.000000,ABANICO,37.6643450208333,0.0
Charrua154,2024-01-28T14:00:00.000000,ABANICO,37.6643450208333,0.0
Charrua154,2024-01-28T15:00:00.000000,ABANICO,37.6643450208333,0.0
Charrua154,2024-01-28T16:00:00.000000,ABANICO,37.6643450208333,0.0
Charrua154,2024-01-28T17:00:00.000000,ABANICO,37.6643450208333,0.0
Charrua154,2024-01-28T18:00:00.000000,ABANICO,37.6643450208333,0.0
Charrua154,2024-01-29T09:00:00.000000,ABANICO,37.6643450208333,0.0
Charrua154,2024-01-30T09:00:00.000000,ABANICO,37.6643450208333,0.0
Rucue220,2024-01-28T08:00:00.000000,AILLIN,0.2531875,0.0
Rucue220,2024-01-28T09:00:00.000000,AILLIN,0.2531875,0.0
Rucue220,2024-01-28T10:00:00.000000,AILLIN,0.2531875,0.0
Rucue220,2024-01-28T11:00:00.000000,AILLIN,0.2531875,0.0
Rucue220,2024-01-28T12:00:00.000000,AILLIN,0.2531875,0.0
Rucue220,2024-01-28T13:00:00.000000,AILLIN,0.2531875,0.0
Rucue220,2024-01-28T14:00:00.000000,AILLIN,0.2531875,0.0
Rucue220,2024-01-28T15:00:00.000000,AILLIN,0.2531875,0.0
Rucue220,2024-01-28T16:00:00.000000,AILLIN,0.2531875,0.0
Rucue220,2024-01-28T17:00:00.000000,AILLIN,0.2531875,0.0
Rucue220,2024-01-28T18:00:00.000000,AILLIN,0.2531875,0.0
Rucue220,2024-01-29T09:00:00.000000,AILLIN,0.2531875,0.0
Rucue220,2024-01-30T09:00:00.000000,AILLIN,0.2531875,0.0
Temuco220,2024-01-28T08:00:00.000000,ALLIPEN,1.35889758525792,0.0
Temuco220,2024-01-28T09:00:00.000000,ALLIPEN,1.35889758525792,0.0
Temuco220,2024-01-28T10:00:00.000000,ALLIPEN,1.35889758525792,0.0
Temuco220,2024-01-28T11:00:00.000000,ALLIPEN,1.35889758525792,0.0
Temuco220,2024-01-28T12:00:00.000000,ALLIPEN,1.35889758525792,0.0
Temuco220,2024-01-28T13:00:00.000000,ALLIPEN,1.35889758525792,0.0
Temuco220,2024-01-28T14:00:00.000000,ALLIPEN,1.35889758525792,0.0
Temuco220,2024-01-28T15:00:00.000000,ALLIPEN,1.35889758525792,0.0
Temuco220,2024-01-28T16:00:00.000000,ALLIPEN,1.35889758525792,0.0
Temuco220,2024-01-28T17:00:00.000000,ALLIPEN,1.35889758525792,0.0
Temuco220,2024-01-28T18:00:00.000000,ALLIPEN,1.35889758525792,0.0
Temuco220,2024-01-29T09:00:00.000000,ALLIPEN,1.35889758525792,0.0
Temuco220,2024-01-30T09:00:00.000000,ALLIPEN,1.35889758525792,0.0
Condores220,2024-01-28T08:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-28T09:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-28T10:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-28T11:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-28T12:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-28T13:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-28T14:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-28T15:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-28T16:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-28T17:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-28T18:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-29T09:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-29T10:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-29T11:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-29T12:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-29T13:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-29T14:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-29T15:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-29T16:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-29T17:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-29T18:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-30T09:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-30T10:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-30T11:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-30T12:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-30T13:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-30T14:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-30T15:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-30T16:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-30T17:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-30T18:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-31T09:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-31T10:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-31T11:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-31T12:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-31T13:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-31T14:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-31T15:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-31T16:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-01-31T17:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-02-01T10:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-02-01T11:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-02-01T12:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-02-01T13:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-02-01T14:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-02-01T15:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-02-01T16:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-02-01T17:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
Condores220,2024-02-02T10:00:00.000000,ALTO_HOSPICIO,0.945829845663125,0.0
